,valid ppl,params,status,job_id
97,inf,--model=GRU --emsize=384 --nlayers=1 --lr=15 --nhid=512 --bptt=128 --clip=1.5364937592946823 --dropout=0.6401395194392497 --dropouth=0.8874846940802608 --dropoute=0.43111974103887546 --dropouti=0.2849522835401255 --wdrop=0.13254626232278643,Job succeeded,307
98,inf,--model=GRU --emsize=448 --nlayers=3 --lr=30 --nhid=768 --bptt=16 --clip=1.461717166633578 --dropout=0.33199356978969985 --dropouth=0.2226348249568697 --dropoute=0.576334912246994 --dropouti=0.5801784095502527 --wdrop=0.27142529387546754,Job succeeded,257
99,inf,--model=GRU --emsize=196 --nlayers=2 --lr=22 --nhid=576 --bptt=32 --clip=0.9421821565214418 --dropout=0.24607467231963973 --dropouth=0.4949185988826217 --dropoute=0.09962329597818204 --dropouti=0.3618380070948571 --wdrop=0.5039627909722254,Job succeeded,198
100,inf,--model=LSTM --emsize=256 --nlayers=1 --lr=20 --nhid=256 --bptt=32 --clip=1.944777502980867 --dropout=0.17423067814669854 --dropouth=0.22126179936164447 --dropoute=0.46534751833277455 --dropouti=0.8568812407018886 --wdrop=0.8130060413994128,Job succeeded,161
101,inf,--model=GRU --emsize=256 --nlayers=1 --lr=19 --nhid=704 --bptt=128 --clip=1.6498528017498726 --dropout=0.7117394369124799 --dropouth=0.2910917899203205 --dropoute=0.7342114898901264 --dropouti=0.371246086969116 --wdrop=0.4404839757679842,Job succeeded,298
102,inf,--model=GRU --emsize=384 --nlayers=3 --lr=30 --nhid=448 --bptt=32 --clip=1.1352995781865975 --dropout=0.4773711488410993 --dropouth=0.5513914623435408 --dropoute=0.23446189007172466 --dropouti=0.7043424029064844 --wdrop=0.4307222505289905,Job succeeded,196
103,inf,--model=GRU --emsize=256 --nlayers=1 --lr=25 --nhid=768 --bptt=32 --clip=1.0052410349417975 --dropout=0.6483401259180027 --dropouth=0.6760225772299284 --dropoute=0.6741840473668401 --dropouti=0.5966650364892516 --wdrop=0.8984457738914211,Job succeeded,151
104,inf,--model=GRU --emsize=448 --nlayers=2 --lr=25 --nhid=320 --bptt=64 --clip=1.1984549858413847 --dropout=0.46277110218459155 --dropouth=0.8248422214485742 --dropoute=0.2521377511037902 --dropouti=0.36549559144022375 --wdrop=0.13299529045512853,Job succeeded,262
105,inf,--model=GRU --emsize=512 --nlayers=1 --lr=20 --nhid=704 --bptt=64 --clip=1.750661994340644 --dropout=0.5256977529860715 --dropouth=0.3269774112076142 --dropoute=0.57370415866386 --dropouti=0.5526706169401182 --wdrop=0.5399666013118475,Job succeeded,291
106,inf,--model=GRU --emsize=384 --nlayers=1 --lr=20 --nhid=512 --bptt=32 --clip=1.5356585873319897 --dropout=0.12893649520577286 --dropouth=0.15085978436475075 --dropoute=0.3710631462073074 --dropouti=0.36415961317965845 --wdrop=0.5862816571185018,Job succeeded,322
107,inf,--model=GRU --emsize=128 --nlayers=2 --lr=30 --nhid=320 --bptt=48 --clip=1.79809602387051 --dropout=0.6142101221296841 --dropouth=0.5166959960899988 --dropoute=0.8011457911655842 --dropouti=0.7023223818564739 --wdrop=0.44057870938991517,Job succeeded,244
108,inf,--model=GRU --emsize=196 --nlayers=1 --lr=40 --nhid=384 --bptt=48 --clip=1.7075461722615373 --dropout=0.29551453311379006 --dropouth=0.39765014851531055 --dropoute=0.3254212929645965 --dropouti=0.6591094373143112 --wdrop=0.31972045902787743,Job succeeded,260
109,inf,--model=GRU --emsize=128 --nlayers=1 --lr=10 --nhid=384 --bptt=64 --clip=1.0333998002494715 --dropout=0.29967552869598113 --dropouth=0.698896403053527 --dropoute=0.45643164761579985 --dropouti=0.5642149793276975 --wdrop=0.6088404854393745,Job failed,147
110,inf,--model=GRU --emsize=128 --nlayers=1 --lr=22 --nhid=576 --bptt=196 --clip=1.4397589789103526 --dropout=0.5083370037825244 --dropouth=0.6826541700330382 --dropoute=0.7996591905902866 --dropouti=0.3320509552861817 --wdrop=0.20040470318913606,Job failed,69
111,inf,--model=GRU --emsize=128 --nlayers=1 --lr=25 --nhid=512 --bptt=64 --clip=1.54935829369936 --dropout=0.18815863291482152 --dropouth=0.6013388361382414 --dropoute=0.7511646342571104 --dropouti=0.15801009173183492 --wdrop=0.10710296467546303,Job failed,144
112,inf,--model=GRU --emsize=128 --nlayers=1 --lr=25 --nhid=704 --bptt=32 --clip=0.7287006854621382 --dropout=0.10042680571125516 --dropouth=0.5835977570237486 --dropoute=0.13498301431418375 --dropouti=0.8309094369772232 --wdrop=0.1959437796687028,Job failed,130
113,inf,--model=GRU --emsize=128 --nlayers=2 --lr=10 --nhid=896 --bptt=96 --clip=1.901603748392528 --dropout=0.0900525291948202 --dropouth=0.09010420588112092 --dropoute=0.8010332472016571 --dropouti=0.05282681108897724 --wdrop=0.5579378920228182,Job failed,75
114,inf,--model=GRU --emsize=128 --nlayers=2 --lr=15 --nhid=512 --bptt=160 --clip=0.9100460768982715 --dropout=0.8362199705843988 --dropouth=0.22307462499303052 --dropoute=0.8891666326259401 --dropouti=0.0322027006930699 --wdrop=0.6440502262154091,Job failed,140
115,inf,--model=GRU --emsize=128 --nlayers=2 --lr=15 --nhid=640 --bptt=16 --clip=0.158045049149904 --dropout=0.7099865269228728 --dropouth=0.29308013587764553 --dropoute=0.0036863948714727867 --dropouti=0.44807170347707964 --wdrop=0.5009991911332361,Job failed,31
116,inf,--model=GRU --emsize=128 --nlayers=2 --lr=15 --nhid=896 --bptt=32 --clip=0.21674888715956153 --dropout=0.049873849117301264 --dropouth=0.08469343842748471 --dropoute=0.8900964032249528 --dropouti=0.23430728606922524 --wdrop=0.6468621236378068,Job failed,146
117,inf,--model=GRU --emsize=128 --nlayers=2 --lr=22 --nhid=704 --bptt=32 --clip=0.19204054377388222 --dropout=0.19338453628931587 --dropouth=0.7769121531590135 --dropoute=0.5523919723198806 --dropouti=0.2212930786871359 --wdrop=0.3889530465325682,Job failed,91
118,inf,--model=GRU --emsize=128 --nlayers=2 --lr=25 --nhid=256 --bptt=160 --clip=0.7836099103216514 --dropout=0.29329696906982367 --dropouth=0.7018315234753209 --dropoute=0.3138049316881263 --dropouti=0.040519440936582905 --wdrop=0.7464797712059009,Some constraints are not satisfied,105
119,inf,--model=GRU --emsize=128 --nlayers=2 --lr=25 --nhid=384 --bptt=160 --clip=0.5414361464145285 --dropout=0.5705457489276468 --dropouth=0.6909474908316272 --dropoute=0.5728895094590077 --dropouti=0.8944013437204242 --wdrop=0.8996953370505545,Job failed,76
120,inf,--model=GRU --emsize=128 --nlayers=3 --lr=10 --nhid=1024 --bptt=32 --clip=1.0817579476632 --dropout=0.07439690953313519 --dropouth=0.5212128500401005 --dropoute=0.49296037621018596 --dropouti=0.5164292003605978 --wdrop=0.19088204245484006,Job failed,113
121,inf,--model=GRU --emsize=128 --nlayers=3 --lr=12 --nhid=384 --bptt=32 --clip=0.2605087876872992 --dropout=0.7129087100923728 --dropouth=0.4440952145699687 --dropoute=0.7818498641118932 --dropouti=0.8771378556328275 --wdrop=0.24959292692130625,Some constraints are not satisfied,305
122,inf,--model=GRU --emsize=128 --nlayers=3 --lr=12 --nhid=512 --bptt=196 --clip=0.3717373410300878 --dropout=0.5999034432654745 --dropouth=0.6336644416421938 --dropoute=0.8862416246468783 --dropouti=0.3344319745816209 --wdrop=0.48354546993052616,Some constraints are not satisfied,236
123,inf,--model=GRU --emsize=128 --nlayers=3 --lr=20 --nhid=320 --bptt=32 --clip=1.6183699109330014 --dropout=0.12301059606918352 --dropouth=0.2773731086716485 --dropoute=0.739845591816574 --dropouti=0.8428120439304398 --wdrop=0.7874350205724754,Job failed,101
124,inf,--model=GRU --emsize=128 --nlayers=3 --lr=5 --nhid=576 --bptt=64 --clip=1.8218417338402488 --dropout=0.5075312257394534 --dropouth=0.637840687910047 --dropoute=0.04776370071831273 --dropouti=0.5245270654043657 --wdrop=0.48541006514527674,Job failed,74
125,inf,--model=GRU --emsize=160 --nlayers=1 --lr=18 --nhid=512 --bptt=128 --clip=0.44946218532089366 --dropout=0.3642541048419233 --dropouth=0.8059970641846469 --dropoute=0.5581635371850712 --dropouti=0.024274797350743584 --wdrop=0.7020773306828952,Job failed,51
126,inf,--model=GRU --emsize=160 --nlayers=1 --lr=19 --nhid=384 --bptt=196 --clip=1.5396457495118478 --dropout=0.5347928693791498 --dropouth=0.046172173792840845 --dropoute=0.6356996335983105 --dropouti=0.7112574274559299 --wdrop=0.3681723899524949,Job failed,350
127,inf,--model=GRU --emsize=160 --nlayers=1 --lr=22 --nhid=224 --bptt=48 --clip=0.9968595293552688 --dropout=0.512657408907641 --dropouth=0.32662726190592367 --dropoute=0.07441155569582263 --dropouti=0.7525225811009265 --wdrop=0.6471557049189406,Job failed,38
128,inf,--model=GRU --emsize=160 --nlayers=1 --lr=25 --nhid=320 --bptt=196 --clip=1.6662126346366124 --dropout=0.5223227850834676 --dropouth=0.0862865553511505 --dropoute=0.4858643171590846 --dropouti=0.4236807957265878 --wdrop=0.041018249370443925,Job failed,48
129,inf,--model=GRU --emsize=160 --nlayers=2 --lr=18 --nhid=384 --bptt=96 --clip=1.017682775664902 --dropout=0.24285056159814722 --dropouth=0.37175135145341376 --dropoute=0.4574407716010095 --dropouti=0.8722122397292024 --wdrop=0.20486276250141877,Job failed,64
130,inf,--model=GRU --emsize=160 --nlayers=2 --lr=18 --nhid=448 --bptt=32 --clip=1.3715097761788693 --dropout=0.5054334355078858 --dropouth=0.8829325260064211 --dropoute=0.8971180856435512 --dropouti=0.07049522909188706 --wdrop=0.26086000248424385,Job failed,110
131,inf,--model=GRU --emsize=160 --nlayers=3 --lr=12 --nhid=1024 --bptt=128 --clip=0.6264482524772779 --dropout=0.050146672932189655 --dropouth=0.8302804812143719 --dropoute=0.8243203302693574 --dropouti=0.2096889768809005 --wdrop=0.8994499449059471,Job failed,81
132,inf,--model=GRU --emsize=160 --nlayers=3 --lr=18 --nhid=896 --bptt=48 --clip=0.6067475358497599 --dropout=0.31049405685940773 --dropouth=0.1459697571025219 --dropoute=0.17222177195690155 --dropouti=0.4696922797907289 --wdrop=0.5701652033804779,Job failed,281
133,inf,--model=GRU --emsize=160 --nlayers=3 --lr=20 --nhid=896 --bptt=96 --clip=0.23141461933975863 --dropout=0.4122269387278523 --dropouth=0.35579648063783 --dropoute=0.08265040614523034 --dropouti=0.5702435091093593 --wdrop=0.7236225062671211,Job failed,18
134,inf,--model=GRU --emsize=160 --nlayers=3 --lr=40 --nhid=448 --bptt=96 --clip=0.130440933303619 --dropout=0.7659817355901298 --dropouth=0.14792489680414092 --dropoute=0.4259211211032591 --dropouti=0.7374331777483181 --wdrop=0.6636181989391082,Job failed,245
135,inf,--model=GRU --emsize=160 --nlayers=3 --lr=40 --nhid=704 --bptt=196 --clip=1.8153210102159196 --dropout=0.7179230212163138 --dropouth=0.5833728335846204 --dropoute=0.0880645367299239 --dropouti=0.6679294968923947 --wdrop=0.4510158398070448,Job failed,8
136,inf,--model=GRU --emsize=196 --nlayers=1 --lr=19 --nhid=576 --bptt=160 --clip=1.7067634736604644 --dropout=0.07597482002862142 --dropouth=0.4554751262705658 --dropoute=0.2621525044483095 --dropouti=0.37672059714915307 --wdrop=0.15983557895017036,Job failed,300
137,inf,--model=GRU --emsize=196 --nlayers=1 --lr=22 --nhid=512 --bptt=128 --clip=1.311693471877419 --dropout=0.23638571086523694 --dropouth=0.5149936946571171 --dropoute=0.7101252638601736 --dropouti=0.6951706607543651 --wdrop=0.4920543665063496,Job failed,1
138,inf,--model=GRU --emsize=196 --nlayers=1 --lr=30 --nhid=448 --bptt=48 --clip=0.8941244200750673 --dropout=0.5597734551138077 --dropouth=0.09762850433192172 --dropoute=0.5764342070064479 --dropouti=0.38699948861515 --wdrop=0.45891472730134003,Job failed,97
139,inf,--model=GRU --emsize=196 --nlayers=1 --lr=5 --nhid=320 --bptt=160 --clip=1.7842824940816606 --dropout=0.39384181240506283 --dropouth=0.4011085536978974 --dropoute=0.03603670631805901 --dropouti=0.8234109885886917 --wdrop=0.33908455528441883,Job failed,181
140,inf,--model=GRU --emsize=196 --nlayers=2 --lr=20 --nhid=448 --bptt=160 --clip=1.0874378675587018 --dropout=0.8813102390643638 --dropouth=0.6006631088256517 --dropoute=0.21147789399068112 --dropouti=0.7595035560548484 --wdrop=0.6347507969610983,Job failed,351
141,inf,--model=GRU --emsize=196 --nlayers=2 --lr=25 --nhid=640 --bptt=196 --clip=0.9377340566509851 --dropout=0.473696737404964 --dropouth=0.6469162031023341 --dropoute=0.834091244098931 --dropouti=0.3859373115192492 --wdrop=0.6841939375406998,Job failed,287
142,inf,--model=GRU --emsize=196 --nlayers=2 --lr=40 --nhid=448 --bptt=196 --clip=0.6036900686155864 --dropout=0.6347134798879331 --dropouth=0.32975958338768513 --dropoute=0.4889302892881328 --dropouti=0.18566836207217996 --wdrop=0.7562354380561126,Some constraints are not satisfied,255
143,inf,--model=GRU --emsize=196 --nlayers=2 --lr=5 --nhid=704 --bptt=128 --clip=1.0290238120728905 --dropout=0.09385605646683087 --dropouth=0.39083412059395933 --dropoute=0.6349092827654946 --dropouti=0.6032306055561723 --wdrop=0.599364873086091,Some constraints are not satisfied,163
144,inf,--model=GRU --emsize=196 --nlayers=3 --lr=10 --nhid=320 --bptt=96 --clip=0.48855849696643094 --dropout=0.18000001752020936 --dropouth=0.48312109258361186 --dropoute=0.5749511030860729 --dropouti=0.13659002171086926 --wdrop=0.7493413382038134,Job failed,190
145,inf,--model=GRU --emsize=196 --nlayers=3 --lr=10 --nhid=448 --bptt=64 --clip=0.6592190119805929 --dropout=0.893057435651538 --dropouth=0.640653597689081 --dropoute=0.5813316385927438 --dropouti=0.8480635686242288 --wdrop=0.3219714996711241,Job failed,269
146,inf,--model=GRU --emsize=196 --nlayers=3 --lr=10 --nhid=768 --bptt=196 --clip=1.0853825242261308 --dropout=0.1436130770074763 --dropouth=0.21773363409787158 --dropoute=0.7400392217527932 --dropouti=0.5304817924450613 --wdrop=0.8694831721483586,Job failed,212
147,inf,--model=GRU --emsize=196 --nlayers=3 --lr=15 --nhid=1024 --bptt=64 --clip=0.9421274291064278 --dropout=0.4960149853472727 --dropouth=0.6080391996087275 --dropoute=0.8054550750908563 --dropouti=0.05157746254972968 --wdrop=0.046580375163530745,Job failed,30
148,inf,--model=GRU --emsize=196 --nlayers=3 --lr=15 --nhid=224 --bptt=96 --clip=0.38621874287804725 --dropout=0.4168016514515741 --dropouth=0.5170263777221664 --dropoute=0.6620640456076989 --dropouti=0.4801153195383285 --wdrop=0.5583084869862556,Job failed,32
149,inf,--model=GRU --emsize=196 --nlayers=3 --lr=19 --nhid=896 --bptt=64 --clip=1.9749558911975902 --dropout=0.8341397362649396 --dropouth=0.5582198936712808 --dropoute=0.6899020577501797 --dropouti=0.318450879328281 --wdrop=0.8341471913699577,Job failed,53
150,inf,--model=GRU --emsize=196 --nlayers=3 --lr=20 --nhid=512 --bptt=160 --clip=0.36370161131811474 --dropout=0.20770516260481384 --dropouth=0.7579092070041064 --dropoute=0.047201090179279814 --dropouti=0.5197056806120788 --wdrop=0.061447857307542035,Job failed,318
151,inf,--model=GRU --emsize=196 --nlayers=3 --lr=40 --nhid=224 --bptt=96 --clip=0.4805049418430205 --dropout=0.06099667861857266 --dropouth=0.3221677162601065 --dropoute=0.028534861483353737 --dropouti=0.5171076115995326 --wdrop=0.3182509004879229,Job failed,24
152,inf,--model=GRU --emsize=224 --nlayers=1 --lr=10 --nhid=224 --bptt=196 --clip=1.9315884455582901 --dropout=0.19915726770448575 --dropouth=0.039985319140314536 --dropoute=0.33860845019451163 --dropouti=0.622057539641306 --wdrop=0.7708986756069777,Job failed,13
153,inf,--model=GRU --emsize=224 --nlayers=1 --lr=10 --nhid=512 --bptt=196 --clip=0.9310059130786813 --dropout=0.3556338310419242 --dropouth=0.25608149329119767 --dropoute=0.8957737072512214 --dropouti=0.3578169867904389 --wdrop=0.05869127663536462,Job failed,297
154,inf,--model=GRU --emsize=224 --nlayers=1 --lr=12 --nhid=768 --bptt=48 --clip=1.577574731476086 --dropout=0.7208726920332487 --dropouth=0.35841879393817916 --dropoute=0.23801921026919362 --dropouti=0.23218214289336372 --wdrop=0.7784992174789221,Job failed,347
155,inf,--model=GRU --emsize=224 --nlayers=1 --lr=20 --nhid=768 --bptt=48 --clip=1.7349052088022991 --dropout=0.7792335946205742 --dropouth=0.7887549370561755 --dropoute=0.5557382510951753 --dropouti=0.39801103788513525 --wdrop=0.2869270317553256,Job failed,131
156,inf,--model=GRU --emsize=224 --nlayers=1 --lr=22 --nhid=1024 --bptt=196 --clip=1.1042911066957966 --dropout=0.3294849449006344 --dropouth=0.36456511705350736 --dropoute=0.8684271335664329 --dropouti=0.6590022022074197 --wdrop=0.6918806125245098,Job failed,302
157,inf,--model=GRU --emsize=224 --nlayers=1 --lr=22 --nhid=1280 --bptt=96 --clip=1.9307713864589024 --dropout=0.16847009010712252 --dropouth=0.6629255414866965 --dropoute=0.8079166691361961 --dropouti=0.7078385030335528 --wdrop=0.8398328136372664,Job failed,378
158,inf,--model=GRU --emsize=224 --nlayers=1 --lr=40 --nhid=640 --bptt=16 --clip=0.779855929752286 --dropout=0.8346055498073316 --dropouth=0.6118079041116649 --dropoute=0.8114460359713647 --dropouti=0.2629212448207508 --wdrop=0.026131592692835836,Job failed,26
159,inf,--model=GRU --emsize=224 --nlayers=1 --lr=40 --nhid=768 --bptt=196 --clip=1.1671754944578856 --dropout=0.03096140056910518 --dropouth=0.4284337610312589 --dropoute=0.0370249429520376 --dropouti=0.12243783921864224 --wdrop=0.4039059227479686,Job failed,238
160,inf,--model=GRU --emsize=224 --nlayers=1 --lr=5 --nhid=896 --bptt=96 --clip=0.4246582301628049 --dropout=0.5494596609047038 --dropouth=0.6992896203618616 --dropoute=0.5387059753372098 --dropouti=0.04853851847232891 --wdrop=0.43743374929536616,Job failed,96
161,inf,--model=GRU --emsize=224 --nlayers=2 --lr=10 --nhid=576 --bptt=196 --clip=0.6741932091757067 --dropout=0.2599416887173963 --dropouth=0.8928165339040824 --dropoute=0.4419284673281679 --dropouti=0.7530250805780662 --wdrop=0.6795171689534187,Job failed,87
162,inf,--model=GRU --emsize=224 --nlayers=2 --lr=15 --nhid=256 --bptt=128 --clip=1.8069129001590922 --dropout=0.04451553638148339 --dropouth=0.29945947484742497 --dropoute=0.8457661412345718 --dropouti=0.7664851822097557 --wdrop=0.3918822837088079,Job failed,115
163,inf,--model=GRU --emsize=224 --nlayers=2 --lr=15 --nhid=576 --bptt=196 --clip=0.3109727740020817 --dropout=0.5531179515652076 --dropouth=0.31785658047620124 --dropoute=0.3758687275808322 --dropouti=0.031927672972310604 --wdrop=0.2132882841449244,Job failed,23
164,inf,--model=GRU --emsize=224 --nlayers=2 --lr=19 --nhid=768 --bptt=196 --clip=1.7663031858060327 --dropout=0.4798587623437593 --dropouth=0.6097027321301951 --dropoute=0.5150881734940592 --dropouti=0.06724152218823091 --wdrop=0.6236222033798821,Job failed,154
165,inf,--model=GRU --emsize=224 --nlayers=2 --lr=25 --nhid=704 --bptt=32 --clip=0.689759611795991 --dropout=0.4265368395165915 --dropouth=0.5427181585171986 --dropoute=0.886694408687414 --dropouti=0.2140370054907178 --wdrop=0.08124363353212523,Job failed,375
166,inf,--model=GRU --emsize=224 --nlayers=2 --lr=25 --nhid=704 --bptt=96 --clip=0.8336522225609807 --dropout=0.7409523869630918 --dropouth=0.09804203636888241 --dropoute=0.0831092675180686 --dropouti=0.54460801166278 --wdrop=0.3741191839436716,Job failed,121
167,inf,--model=GRU --emsize=224 --nlayers=3 --lr=12 --nhid=640 --bptt=160 --clip=1.8255807642182182 --dropout=0.307926386069982 --dropouth=0.2561527977316379 --dropoute=0.5326191548460889 --dropouti=0.34692574672156756 --wdrop=0.4650336957198272,Job failed,319
168,inf,--model=GRU --emsize=224 --nlayers=3 --lr=18 --nhid=768 --bptt=32 --clip=1.640680521416604 --dropout=0.8910578951272333 --dropouth=0.5282156311546194 --dropoute=0.08219930578895569 --dropouti=0.7473813967896219 --wdrop=0.8817314943763351,Job failed,155
169,inf,--model=GRU --emsize=224 --nlayers=3 --lr=19 --nhid=320 --bptt=16 --clip=0.367228887114884 --dropout=0.14842690436621286 --dropouth=0.43850504074910873 --dropoute=0.2000857604711366 --dropouti=0.7040792095445499 --wdrop=0.10492651760974091,Some constraints are not satisfied,340
